time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-07-18 09:30:00-04:00,MLTrader,33e01b0a40d6452f974e523143f72b64,SPY,buy,stop,fill,1,day,0.0,1,stock,452.46601409912114,191.0,0.0
2023-07-27 09:30:00-04:00,MLTrader,6ba73b53e68345289c6ae76193283dbf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-27 09:30:00-04:00,MLTrader,cf446d69c7364f77b30c18cd684c477d,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,472.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,41d05cc25b1d4efaa1fb3b7ca6baf20e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,41d05cc25b1d4efaa1fb3b7ca6baf20e,SPY,sell,market,fill,1,gtc,0.0,1,stock,456.2699890136719,345.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,fcec4f3fec8c4218861afd5e2ecb7e9f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,fcec4f3fec8c4218861afd5e2ecb7e9f,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,531.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,69c9240900a44888a5b82cd3f0441f27,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,69c9240900a44888a5b82cd3f0441f27,SPY,sell,market,fill,1,gtc,0.0,1,stock,437.54998779296875,809.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,47f903d6827d487db0d9a3653f291345,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,47f903d6827d487db0d9a3653f291345,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1193.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,dc31bd952ebb4a8b834cfa974e701959,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,dc31bd952ebb4a8b834cfa974e701959,SPY,sell,market,fill,1,gtc,0.0,1,stock,426.5799865722656,1861.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,e73a6e75e1ef439cacc6d24a5033d1c8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,e73a6e75e1ef439cacc6d24a5033d1c8,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,2711.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,7acaf943ffe648ff9a697d2ca23b40e1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,56fd757b4aa74220b0c5886fe3e67bb2,SPY,buy,stop,fill,1,day,0.0,1,stock,447.9089859008789,1861.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,a1d8ea8d039c449d98dee637ec651aa6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8502190d609c4c55b52cc0c01701d16a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5b7c810227a64561b7d7bc1369becb62,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,83777d19ba1b457180d72e3bdf3358a0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,bb53f1fc5ad449d3ab36fff007c134fd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,cb739296beec47338845fb8bd13fd44e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,91b5e9f48acc473d97603d3340053abb,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a8cdda1475864473b8b48a86c71c33fe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ffc5b13dc691495d92d50d5694e5fcb9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,18edbeee4bfa4f1caffc8874548cfcdf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,57a7876dfaa641a39aed2418d843710b,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,85afabf1570b4e618bc99c03362065ed,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,57a7876dfaa641a39aed2418d843710b,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,5589.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,85afabf1570b4e618bc99c03362065ed,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,3048.0,0.0
